Fecha Creación,Mesa,Negocio,No. Factura,Total,Categoría,Producto,Precio de venta,Cantidad,Total,Total Bruto,Impuesto,Valor Descuentos,Promoción,Valor Neto,Costo Promedio,Margen de utilidad ($),Margen de utilidad (%)
28/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2804,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
29/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2857,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
30/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2896,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
30/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2902,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
30/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2918,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
31/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2970,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
31/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2980,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
31/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3036,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
2/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3083,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
2/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3098,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
3/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3143,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
7/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3336,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
7/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3362,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
9/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3448,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
13/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3607,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
15/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3769,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
17/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3847,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
18/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3862,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
19/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3880,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
21/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4010,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
23/9/2025,Domicilio,MONKI HIELO ITALIANO SAS,POSM4155,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
25/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4194,"$12,900.00",Helados,Hielo - Mediano,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,362.43","$9,582.01",80.22
25/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4201,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
26/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4221,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
27/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4270,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
29/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4407,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
29/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4420,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
30/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4446,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
3/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4525,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
3/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4527,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
4/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4545,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
7/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4731,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
9/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4810,"$12,900.00",Helados,Sundae de amarena,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$3,652.03","$8,292.41",69.42
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5434,"$12,900.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5434,"$12,900.00",Helados,Hielo - Mini,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81",$983.13,"$6,331.68",86.56
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5640,"$12,900.00",Helados,Vaso mediano de helado suave,"$12,900.00",1,"$12,900.00","$11,944.44",INC,$0.00,$0.00,"$11,944.44","$2,921.23","$9,023.21",75.54
21/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM132,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,651.43","$4,737.46",74.15
21/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM132,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96","$1,787.83","$3,675.13",67.27
22/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM260,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
22/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM260,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
22/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM296,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
22/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM296,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM371,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM371,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM373,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM373,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
25/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM449,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
25/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM449,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
26/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM477,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
26/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM477,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM652,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM652,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM663,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
29/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM663,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
30/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM748,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
30/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM748,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM775,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM775,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
5/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM961,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
5/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM961,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
6/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1082,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
6/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1082,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
8/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1144,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
8/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1144,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
10/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1213,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
10/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1213,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
13/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,160,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
13/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,160,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
18/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,318,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
18/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,318,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,378,"$12,800.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,378,"$12,800.00",Helados,Cono,"$3,900.00",2,"$7,800.00","$7,222.22",INC,$0.00,$0.00,"$7,222.22","$2,628.08","$4,594.14",63.61
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,468,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
19/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,468,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,565,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,565,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
21/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,574,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
21/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,574,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
24/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,709,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,833.93","$4,554.96",71.30
24/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,709,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
25/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,754,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
25/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,754,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
2/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1479,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
2/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1479,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
7/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1734,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
7/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1734,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
8/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1843,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
8/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1843,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
10/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1961,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
10/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1961,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
10/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1975,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
10/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1975,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
13/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2104,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
13/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2104,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
15/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2143,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
15/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2143,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
15/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2186,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
15/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2186,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
22/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2504,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
22/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2504,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
5/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3201,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
5/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3201,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
8/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3406,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
8/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3406,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
10/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3470,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
10/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3470,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
12/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3573,"$12,800.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
12/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM3573,"$12,800.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
27/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4279,"$12,800.00",Helados,Vaso pequeno de Helado Suave,"$8,900.00",1,"$8,900.00","$8,240.74",INC,$0.00,$0.00,"$8,240.74","$2,656.37","$5,584.38",67.77
27/9/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4279,"$12,800.00",Helados,Cono,"$3,900.00",1,"$3,900.00","$3,611.11",INC,$0.00,$0.00,"$3,611.11","$1,314.04","$2,297.07",63.61
4/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4563,"$12,800.00",Helados,Vaso pequeno de Helado Suave,"$8,900.00",1,"$8,900.00","$8,240.74",INC,$0.00,$0.00,"$8,240.74","$2,656.37","$5,584.38",67.77
4/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4563,"$12,800.00",Helados,Cono,"$3,900.00",1,"$3,900.00","$3,611.11",INC,$0.00,$0.00,"$3,611.11","$1,314.04","$2,297.07",63.61
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4958,"$12,800.00",Helados,Cono,"$3,900.00",1,"$3,900.00","$3,611.11",INC,$0.00,$0.00,"$3,611.11","$1,314.04","$2,297.07",63.61
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4958,"$12,800.00",Helados,Vaso pequeno de Helado Suave,"$8,900.00",1,"$8,900.00","$8,240.74",INC,$0.00,$0.00,"$8,240.74","$2,656.37","$5,584.38",67.77
